node_id,structural_label,dominant_domain,structural_importance (Singular Value),Z_TruthfulQA,Z_ETHICS,Z_MMLU,Z_Logic,Z_GPQA_PhD,Z_RedTeaming
143,celestial + Lect,Logic,4.462973117828369,0.12405709801546835,0.0,1.156888101116238,2.7607352990401233,0.0,0.6503902776036696
144,intu + proud,MMLU,4.456578731536865,0.2683611076854809,0.0,1.008730145332655,0.28514767711139233,0.0,0.3840852742657693
145,instance + minimal,RedTeaming,4.454586505889893,0.4765395229838824,0.0,1.2026033270039642,0.43579817299479745,0.0,2.092629125881698
146,Har + grand,Logic,4.447169303894043,0.04699958395207063,0.0,1.0200530119565634,1.4199556673006621,0.0,-0.10615078773924382
147,ALL + zone,RedTeaming,4.446131706237793,0.7407138592395643,0.0,2.0901471254933046,2.3326099029143266,0.0,3.256008507063782
148,dis + firsthand,Logic,4.441781044006348,0.308073766645401,0.0,0.2101026623487791,0.4467861656833456,0.0,0.019155909459512538
149,συναρ + ואר,RedTeaming,4.436718940734863,0.5935254207477046,0.0,0.31093480463783263,0.46229030323989656,0.0,1.0677678936779447
150,Scha + padd,TruthfulQA,4.435096263885498,4.536599225434478,0.0,0.6384971847916162,1.570507404291915,0.0,2.4187365086533013
151,pair + Rep,Logic,4.429455280303955,0.03474845441337997,0.0,0.27359469107380696,1.7232950221323668,0.0,-0.21734817671294787
152,glor + Narc,MMLU,4.424201488494873,1.3493062686999102,0.0,2.0337943877308997,0.8439027724536845,0.0,1.8845777453711956
153,touch + meant,Logic,4.42080020904541,0.10205665409983836,0.0,2.6444502113718134,3.026064474316032,0.0,1.1929500733325098
154,inv + core,TruthfulQA,4.414712429046631,0.8550327862412196,0.0,0.39869744952267955,0.09598201408504403,0.0,0.276273115755417
155,restrictions + kits,Logic,4.412201881408691,1.2760896259861931,0.0,1.588243262555366,3.0691964439196915,0.0,2.7817246098606874
156,comparatively + contrasting,MMLU,4.411045551300049,0.21336826006513046,0.0,0.30181575779274294,0.01865932103615501,0.0,-0.08127849694309879
157,virtual + Optional,MMLU,4.40690803527832,0.033836911660208656,0.0,0.5269207102946165,-0.019432351420207924,0.0,-0.02770085567903906
158,tabular + Johannes,MMLU,4.403885841369629,0.6832577268277219,0.0,0.9761016072304679,-0.36250827945981584,0.0,-0.06794606330632894
159,Base + Upper,MMLU,4.400885105133057,1.3890185355463516,0.0,3.0934024559602027,0.9896379275214012,0.0,1.5735856407706452
160,equally + applaud,Logic,4.39608097076416,0.23068370435183025,0.0,0.3796945041659021,1.0845322406431133,0.0,0.01909080594740366
161,canvas + Leon,MMLU,4.389532089233398,1.2869920154770134,0.0,1.4937702185193074,-0.07599330011882736,0.0,1.3109540945096334
162,Short + Additional,RedTeaming,4.387547492980957,0.33502078847336375,0.0,-0.019918842402325585,0.4553654489378606,0.0,0.4780789424445776
163,grows + tragedy,ETHICS,4.382333755493164,-0.2676384576569747,0.0,-0.2302652221926466,-0.20107892085749035,0.0,-0.026543169646260995
164,and + Lob,TruthfulQA,4.380471706390381,1.390429242671772,0.0,0.13351494897032892,-0.35175617432169315,0.0,0.5095407224268041
165,sek + Adapt,MMLU,4.374565601348877,0.043538481906497076,0.0,0.1529550379380278,-0.39726980105654947,0.0,-0.17431274688326476
166,unrelated + inflex,MMLU,4.372313976287842,-0.05302042608751787,0.0,0.436287001507439,-0.5689677622915067,0.0,-0.2657664701821793
167,приб + подв,TruthfulQA,4.370026588439941,0.5024380581152168,0.0,-0.024226729939746425,-0.386845243206958,0.0,0.2659225741510383
168,rehears + prepping,TruthfulQA,4.364457130432129,1.542366760694073,0.0,0.6039338774040982,0.6380064930883004,0.0,0.3715991710458097
169,behaviors + safety,Logic,4.3626813888549805,-0.4577481229720317,0.0,0.4521087130677548,0.9834301137545474,0.0,-0.1722245495300807
170,Sos + overlapping,MMLU,4.35900354385376,1.448297160546186,0.0,1.6764105198286876,-0.10315672546614366,0.0,0.9098626747067355
171,vigil + closer,TruthfulQA,4.356268882751465,2.095909360417729,0.0,1.0561845298054136,0.3725063625853256,0.0,1.4353589591628426
172,sentiment + accelerate,ETHICS,4.354992866516113,-0.24351538241944287,0.0,-0.31904416516016376,-0.47793180062663665,0.0,-0.32823223504597904
173,Companion + cib,TruthfulQA,4.352531909942627,1.1150001689180908,0.0,0.6894968590829869,0.2018403300243164,0.0,-0.11442799771139765
174,verb + not,MMLU,4.350790023803711,0.06902922150470281,0.0,0.9082839593249011,0.243702058734302,0.0,0.12775076603676055
175,slee + resett,TruthfulQA,4.348387718200684,1.2307023885860735,0.0,0.8627959657684763,-0.20382834017326196,0.0,-0.03902554268785619
176,Latin + Zuck,Logic,4.342180252075195,-0.021646525703103662,0.0,0.3621865340817976,0.9428425006937394,0.0,-0.25137695617100275
177,strongest + ideology,Logic,4.3411335945129395,0.01641617199585644,0.0,0.8597787249199682,1.7786264101340403,0.0,0.97934041544746
178,ferment + frontman,MMLU,4.339639186859131,-0.34572281514676856,0.0,0.013576975385385777,-0.1035455520609707,0.0,-0.34139880602713135
179,Fair + Centre,Logic,4.334843158721924,0.1903732667890999,0.0,0.4345992410722074,1.5989302489262498,0.0,-0.15832735698310657
180,Sensing + при,RedTeaming,4.3321990966796875,0.07401989934195821,0.0,0.7401129230573583,-0.31465163926597417,0.0,1.9686658662045642
181,ориент + odal,RedTeaming,4.327355861663818,-0.12197438017631025,0.0,1.3180086481272708,-0.27595855148338616,0.0,4.30098667211889
182,endre + gameplay,MMLU,4.326683521270752,0.2971086427250386,0.0,0.7665232626670765,-0.37353567269561194,0.0,0.0001413141041613341
183,eds + asse,Logic,4.321954727172852,1.5940915462902332,0.0,1.6126485208630985,1.9858531405414162,0.0,0.19748249537761595
184,stimulus + populous,Logic,4.320551872253418,-0.0004761247927248146,0.0,-0.12440935938925735,0.7288587545343838,0.0,0.39940831164779256
