node_id,label,domain,color,weight_importance,Z_ETHICS,Z_MMLU,Z_GPQA_PhD,Z_RedTeaming
1521,Nap + Copp,MMLU,#3498db,3.9905881881713867,0.0,0.7084380043641031,0.0,-0.6303103299009808
1522,rete + ettel,RedTeaming,#34495e,3.9900617599487305,0.0,-0.4547677740799449,0.0,0.9669397596552344
1523,acular + Bol,ETHICS,#e74c3c,3.988859176635742,0.0,-0.7162650912934369,0.0,-0.8041014256303045
1524,utherland + acerb,ETHICS,#e74c3c,3.9885878562927246,0.0,-0.6844815256118082,0.0,-0.39957968527697224
1525,mer + circum,ETHICS,#e74c3c,3.987917184829712,0.0,-0.1877952034664563,0.0,-0.7427634040419181
1526,itto + matched,ETHICS,#e74c3c,3.9867897033691406,0.0,-0.650144264984051,0.0,-0.2556407666881518
1527,azo + yan,RedTeaming,#34495e,3.986711025238037,0.0,-0.43892127752011795,0.0,0.10554924870873184
1528,isible + andler,ETHICS,#e74c3c,3.9863898754119873,0.0,-0.9136881829663082,0.0,-0.40706456440477523
1529,物理学 + лиз,ETHICS,#e74c3c,3.9850990772247314,0.0,-0.6290395867012661,0.0,-0.9228500477577128
1530,berra + agy,ETHICS,#e74c3c,3.98378324508667,0.0,-0.5272087618403939,0.0,-0.377087602876774
1531,mant + mant,ETHICS,#e74c3c,3.9835877418518066,0.0,-0.6652806522970777,0.0,-0.33980917021398854
1532,ead + eag,ETHICS,#e74c3c,3.9822537899017334,0.0,-0.42109799119350577,0.0,-0.7156290555967227
1533,行业的 + Marks,ETHICS,#e74c3c,3.9818592071533203,0.0,-0.4472956660713856,0.0,-0.601559218929758
1534,Portal + Manifest,ETHICS,#e74c3c,3.9813506603240967,0.0,-0.41376130681596446,0.0,-0.6560270431095904
1535,Laud + Presence,ETHICS,#e74c3c,3.9799282550811768,0.0,-0.32830585838795673,0.0,-0.4160136250189054
1536,sentinel + érica,ETHICS,#e74c3c,3.979188919067383,0.0,-0.6769986400559415,0.0,-0.7841152290544955
1537,iners + ector,ETHICS,#e74c3c,3.978792667388916,0.0,-0.8752639893961395,0.0,-0.7328148214422511
1538,どんど + 网络传播,ETHICS,#e74c3c,3.9784622192382812,0.0,-0.9085128151976474,0.0,-0.4363952367670218
1539,عربي + raquo,RedTeaming,#34495e,3.9768729209899902,0.0,-0.2717338459810232,0.0,0.8358212485627069
1540,Ashley + antro,ETHICS,#e74c3c,3.9766087532043457,0.0,-0.7942039748428369,0.0,-0.7822822729827298
1541,roker + chie,MMLU,#3498db,3.975989580154419,0.0,0.06459654081424869,0.0,-0.9106553244777331
1542,anale + JSONException,ETHICS,#e74c3c,3.9748964309692383,0.0,-0.6677421216847834,0.0,-0.7016392098399854
1543,ousse + fkk,RedTeaming,#34495e,3.9744088649749756,0.0,-0.7739959710261531,0.0,0.0049845345745383384
1544,ска + isser,ETHICS,#e74c3c,3.9740078449249268,0.0,-0.4082368362218904,0.0,-0.7210458854785881
1545,igar + orthy,ETHICS,#e74c3c,3.9735238552093506,0.0,-0.9000385536867224,0.0,-0.7796556529189465
1546,iris + unsch,ETHICS,#e74c3c,3.9733965396881104,0.0,-0.5951226266575816,0.0,-0.7754676424661924
1547,Bart + ping,ETHICS,#e74c3c,3.972043514251709,0.0,-0.533585608083352,0.0,-0.5169754532575188
1548,rganization + composite,RedTeaming,#34495e,3.971576690673828,0.0,-0.004578356274689065,0.0,0.5697678118161399
1549,alue + ariate,ETHICS,#e74c3c,3.9708118438720703,0.0,-0.8052319951606991,0.0,-0.04547967095876843
1550,ocks + Turbo,ETHICS,#e74c3c,3.9706623554229736,0.0,-0.766592986912515,0.0,-0.7477259896917071
1551,cracks + etal,MMLU,#3498db,3.9698119163513184,0.0,0.4565301797286601,0.0,-0.157726827560578
1552,ihar + visor,RedTeaming,#34495e,3.9695682525634766,0.0,-0.6960975954528357,0.0,0.6959512887333971
1553,Sid + AYS,MMLU,#3498db,3.9688992500305176,0.0,0.14352072789801143,0.0,-0.11111171635414391
1554,enson + Flint,RedTeaming,#34495e,3.9678006172180176,0.0,-0.25608015942664053,0.0,0.02674574410436218
1555,igers + Leonardo,ETHICS,#e74c3c,3.9667553901672363,0.0,-0.008238183601777695,0.0,-0.611995956321841
1556,embr + itte,RedTeaming,#34495e,3.9660253524780273,0.0,0.3522112910895539,0.0,0.47198529368608555
1557,pan + prep,ETHICS,#e74c3c,3.965022325515747,0.0,-0.5113001525228498,0.0,-0.2711554502150905
1558,adt + YLE,ETHICS,#e74c3c,3.9646522998809814,0.0,-0.37691285578949685,0.0,-0.5413385529640183
1559,近距离 + adge,ETHICS,#e74c3c,3.9636380672454834,0.0,-0.64111405615101,0.0,-0.19215541278204834
1560,Portsmouth + Saf,ETHICS,#e74c3c,3.963263511657715,0.0,-0.8019734126674524,0.0,-0.4911750334917649
1561,Mun + inel,RedTeaming,#34495e,3.963080883026123,0.0,0.3079698406455955,0.0,1.0104602734135968
1562,iode + ensem,ETHICS,#e74c3c,3.9626245498657227,0.0,-0.5798929165068669,0.0,-0.7986134873502044
1563,Dod + Photos,ETHICS,#e74c3c,3.9612319469451904,0.0,-0.6406508153136683,0.0,-0.6588012482310263
1564,Essays + lim,ETHICS,#e74c3c,3.9604692459106445,0.0,-0.8328563394990306,0.0,-0.6274588024827344
1565,以人为 + NECT,RedTeaming,#34495e,3.9599251747131348,0.0,-0.2354446824799525,0.0,0.4537871591643019
1566,olist + ajas,ETHICS,#e74c3c,3.959167957305908,0.0,-0.47344344052462983,0.0,-0.5854381621015088
1567,المسلم + esta,ETHICS,#e74c3c,3.9587066173553467,0.0,-0.888039224431439,0.0,-0.5475686299127808
1568,ChangeEvent + quine,ETHICS,#e74c3c,3.957791805267334,0.0,-0.6921214950660795,0.0,-0.6051970745602686
1569,Firmware + гер,ETHICS,#e74c3c,3.957197666168213,0.0,-0.6357856654066417,0.0,-0.7005642589253559
1570,Urg + Levin,ETHICS,#e74c3c,3.956397294998169,0.0,-0.8493031769962502,0.0,-0.8836925190252066
1571,显然是 + ocities,ETHICS,#e74c3c,3.9552886486053467,0.0,-0.4011139462498368,0.0,-0.79271561626855
1572,hum + Dual,RedTeaming,#34495e,3.954463243484497,0.0,-0.47828072820651646,0.0,0.725023295845065
1573,直通车 + Magn,ETHICS,#e74c3c,3.95407772064209,0.0,-0.44205880849758367,0.0,-0.6517685782087582
1574,kees + SPA,RedTeaming,#34495e,3.953306198120117,0.0,-0.7054429411357477,0.0,0.3479359108996749
1575,poles + OLID,ETHICS,#e74c3c,3.953137159347534,0.0,-0.7420983648965337,0.0,-0.05283931101678705
1576,bows + uft,ETHICS,#e74c3c,3.9524614810943604,0.0,-0.5132970568211017,0.0,-0.42907279914369134
1577,Filed + apest,MMLU,#3498db,3.9519495964050293,0.0,0.3127079326234462,0.0,-0.7010210181952968
1578,Balt + 最容易,ETHICS,#e74c3c,3.9510674476623535,0.0,-0.6711079305816401,0.0,-0.8243852530389925
1579,Ged + 生命力,ETHICS,#e74c3c,3.950317859649658,0.0,-0.8981473868153911,0.0,-0.584163924059412
1580,rails + vik,ETHICS,#e74c3c,3.9500412940979004,0.0,-0.5847011536720172,0.0,-0.8322868801127391
1581,Matte + pis,ETHICS,#e74c3c,3.949157953262329,0.0,-0.21635481732475165,0.0,-0.6968978782875883
1582,Ctl + itol,ETHICS,#e74c3c,3.948672294616699,0.0,-0.9215451626395992,0.0,-0.7603182119916306
1583,高新区 + Minority,ETHICS,#e74c3c,3.947542905807495,0.0,-0.5338653297231317,0.0,-0.017260502537952176
1584,ikan + ViewItem,ETHICS,#e74c3c,3.9471817016601562,0.0,-0.7693666140086672,0.0,-0.14642551655000463
1585,bsd + 外国人,ETHICS,#e74c3c,3.945963144302368,0.0,-0.6436875207161651,0.0,-0.13370083202377475
1586,注册资本 + iad,ETHICS,#e74c3c,3.944723606109619,0.0,-0.46852198618730484,0.0,-0.46146562264666663
1587,Crane + rame,MMLU,#3498db,3.9445879459381104,0.0,0.29713290598989645,0.0,-0.8040660509793418
1588,deb + Made,ETHICS,#e74c3c,3.94358491897583,0.0,-0.5403353454417258,0.0,-0.8680545007633159
1589,OMIT + phia,MMLU,#3498db,3.9427738189697266,0.0,0.23206511139337957,0.0,-0.3063378601697651
1590,abr + udi,ETHICS,#e74c3c,3.9426076412200928,0.0,-0.6284483590216217,0.0,-0.7298802293402489
1591,Tit + inks,RedTeaming,#34495e,3.9413957595825195,0.0,-0.7556724978214933,0.0,0.15628717884064353
1592,COD + chy,ETHICS,#e74c3c,3.941324234008789,0.0,-0.5968215966272769,0.0,-0.08565007865951026
1593,Cres + ocode,ETHICS,#e74c3c,3.9403774738311768,0.0,-0.6800123551588958,0.0,-0.8470450163370561
1594,lantern + akra,RedTeaming,#34495e,3.939649820327759,0.0,-0.6623586264472335,0.0,0.2693255360877612
1595,oris + Nguyên,ETHICS,#e74c3c,3.9393527507781982,0.0,-0.9292121552702151,0.0,-0.007922362396206625
1596,真正的 + 的女孩,ETHICS,#e74c3c,3.9381396770477295,0.0,-0.2495751067584457,0.0,-0.6901693373101132
1597,apore + omanip,ETHICS,#e74c3c,3.9379501342773438,0.0,-0.5257755712676528,0.0,-0.23684370576353916
1598,LIK + cycle,RedTeaming,#34495e,3.9367523193359375,0.0,-0.3458671691364826,0.0,0.8054971308951473
1599,NDER + laps,ETHICS,#e74c3c,3.9365921020507812,0.0,-0.8229530152370639,0.0,-0.7637393544949697
1600,rug + DOC,ETHICS,#e74c3c,3.9354000091552734,0.0,-0.6172125483088771,0.0,-0.2773440458097109
1601,ZONE + 做一些,ETHICS,#e74c3c,3.9348866939544678,0.0,-0.49509589433281076,0.0,-0.8933368767855944
1602,drs + getJSON,ETHICS,#e74c3c,3.9340922832489014,0.0,-0.5675524405778614,0.0,-0.7919765758600859
1603,urer + uren,ETHICS,#e74c3c,3.9338982105255127,0.0,-0.6406268310761724,0.0,-0.7729586840642096
1604,defs + advertisement,RedTeaming,#34495e,3.933532476425171,0.0,-0.28325179522487115,0.0,0.12117102662720927
1605,Marcus + Marcus,ETHICS,#e74c3c,3.932818651199341,0.0,-0.384910898590547,0.0,-0.764948013398024
1606,Zuk + First,RedTeaming,#34495e,3.932197332382202,0.0,-0.35947102859502844,0.0,0.0854081175482771
1607,ulence + Pale,ETHICS,#e74c3c,3.9316654205322266,0.0,-0.6602165671986512,0.0,-0.2766664207563651
1608,Tata + люд,RedTeaming,#34495e,3.9313833713531494,0.0,-0.28553553429585643,0.0,0.31125229147324623
1609,arity + tard,ETHICS,#e74c3c,3.9301655292510986,0.0,-0.5103291024539727,0.0,-0.8582721465179975
1610,sexual + akis,ETHICS,#e74c3c,3.9301064014434814,0.0,-0.49379658828152795,0.0,-0.8627661004115293
1611,spread + Wheat,ETHICS,#e74c3c,3.9281673431396484,0.0,-0.8065911373425543,0.0,-0.8105304169420748
1612,oyo + motivating,ETHICS,#e74c3c,3.926983594894409,0.0,-0.8765779729465406,0.0,-0.6577288512999809
1613,Moder + fee,RedTeaming,#34495e,3.9256951808929443,0.0,-0.7487958572522367,0.0,0.04550610105635486
1614,ETCH + 却发现,ETHICS,#e74c3c,3.924760580062866,0.0,-0.8239270779182248,0.0,-0.6400164427453895
1615,AINS + ład,MMLU,#3498db,3.924182891845703,0.0,0.15019677666455647,0.0,-0.6100069938360921
1616,ahead + erv,ETHICS,#e74c3c,3.923398733139038,0.0,-0.5634777415349033,0.0,-0.3158606375788277
1617,iad + ady,ETHICS,#e74c3c,3.9232380390167236,0.0,-0.6869897963060999,0.0,-0.6022923992752878
1618,stim + mercenaries,ETHICS,#e74c3c,3.921699047088623,0.0,-0.7103698722529007,0.0,-0.801988570107737
1619,unde + Galaxy,ETHICS,#e74c3c,3.9208686351776123,0.0,-0.6615110558009166,0.0,-0.5234362697073872
1620,tess + chez,ETHICS,#e74c3c,3.9204392433166504,0.0,-0.5920925501912234,0.0,-0.7984118883317365
1621,ayne + 也不要,ETHICS,#e74c3c,3.92020320892334,0.0,-0.27090345390821746,0.0,-0.466553557510127
1622,CDDL + 个交易,ETHICS,#e74c3c,3.9199461936950684,0.0,-0.9853940145286592,0.0,-0.7478345929914043
1623,izen + iris,RedTeaming,#34495e,3.9186110496520996,0.0,-0.8590918725112159,0.0,0.1660104875982397
1624,ebin + hindsight,ETHICS,#e74c3c,3.9177188873291016,0.0,-0.6867286886396516,0.0,-0.8194644509237814
1625,akh + anale,ETHICS,#e74c3c,3.9170684814453125,0.0,-0.03745601553366227,0.0,-0.2481112269455029
1626,downloads + sok,ETHICS,#e74c3c,3.91650652885437,0.0,-0.7518795089830217,0.0,-0.6255198583031465
1627,odox + fog,ETHICS,#e74c3c,3.9162709712982178,0.0,-0.03317211399772116,0.0,-0.27060797782300855
1628,bore + ost,ETHICS,#e74c3c,3.9157357215881348,0.0,-0.4394626849455375,0.0,-0.06029315617320305
1629,lab + idian,ETHICS,#e74c3c,3.914579391479492,0.0,-0.7679703907653482,0.0,-0.6904166979838514
1630,トラック + rej,ETHICS,#e74c3c,3.9144606590270996,0.0,-0.6112369179381366,0.0,-0.6566337109795457
1631,otation + Blasio,ETHICS,#e74c3c,3.9142677783966064,0.0,-0.8633196474553275,0.0,-0.7676897613498562
1632,Workspace + strand,ETHICS,#e74c3c,3.9127445220947266,0.0,-0.47239298070971253,0.0,-0.8254858714355563
1633,pert + iene,ETHICS,#e74c3c,3.9116837978363037,0.0,-0.42761332454415224,0.0,-0.552518403494596
1634,Stevens + RECEIVER,ETHICS,#e74c3c,3.911515951156616,0.0,-0.9355597261060076,0.0,-0.7987954613366706
1635,Tip + heal,ETHICS,#e74c3c,3.910672426223755,0.0,-0.4573555555282129,0.0,-0.7231802406607941
1636,alon + éri,ETHICS,#e74c3c,3.910331964492798,0.0,-0.7518131289884121,0.0,-0.6875412894651007
1637,Bec + ape,ETHICS,#e74c3c,3.9091298580169678,0.0,-0.5708178647582487,0.0,-0.59455386525292
1638,tru + ila,ETHICS,#e74c3c,3.908916711807251,0.0,-0.7764067342858085,0.0,-0.905316693097068
1639,Installer + preg,ETHICS,#e74c3c,3.9083046913146973,0.0,-1.057819178931658,0.0,-0.3807207865500273
1640,позв + 最多的,RedTeaming,#34495e,3.9078214168548584,0.0,-0.48694796363585396,0.0,0.22011231999370298
1641,indef + loe,ETHICS,#e74c3c,3.9077630043029785,0.0,-0.8042387099276521,0.0,-0.7933507185712007
1642,Hogan + lights,MMLU,#3498db,3.906484603881836,0.0,1.1864867350802062,0.0,-0.09782715158847545
1643,flatten + curtain,ETHICS,#e74c3c,3.9050581455230713,0.0,-0.6508547290000687,0.0,-0.7337182917660391
1644,incomplete + Yates,ETHICS,#e74c3c,3.9042346477508545,0.0,-0.5582914690846665,0.0,-0.7770185929553788
1645,Shed + 任何人都,ETHICS,#e74c3c,3.903935194015503,0.0,-0.8121484488806852,0.0,-0.6054177481411558
1646,rror + conspic,ETHICS,#e74c3c,3.9037065505981445,0.0,-0.43955320012889604,0.0,-0.7416803911189167
1647,MLS + utdown,ETHICS,#e74c3c,3.9030001163482666,0.0,-0.39347627481821706,0.0,-0.6519667360709395
1648,Barn + Intel,RedTeaming,#34495e,3.9025120735168457,0.0,-0.7254194256992128,0.0,0.5747263556192547
1649,prise + سكر,ETHICS,#e74c3c,3.901780366897583,0.0,-0.7955929232027448,0.0,-0.6678542902867707
1650,adic + MST,MMLU,#3498db,3.9005110263824463,0.0,0.012992862507646514,0.0,-0.3523579727222682
1651,lass + jud,ETHICS,#e74c3c,3.8996617794036865,0.0,-0.9103793851521673,0.0,-0.5041579900000916
1652,iros + nde,ETHICS,#e74c3c,3.8985867500305176,0.0,-0.7990152963996063,0.0,-0.8406757279095612
1653,jsonString + 什么意思,ETHICS,#e74c3c,3.8977432250976562,0.0,-0.6286400881294864,0.0,-0.7288181759848398
1654,illes + Ner,ETHICS,#e74c3c,3.897702693939209,0.0,-0.5694609137336418,0.0,-0.8342272131110602
1655,Россий + Cli,ETHICS,#e74c3c,3.8969388008117676,0.0,-0.6440681372594036,0.0,-0.5444758475581217
1656,只要你 + ern,ETHICS,#e74c3c,3.8963510990142822,0.0,-0.6894521174400092,0.0,-0.37169709688836916
1657,orners + uler,ETHICS,#e74c3c,3.896263360977173,0.0,-0.7161087947357951,0.0,-0.4647217567721142
1658,Nelson + pir,ETHICS,#e74c3c,3.895749568939209,0.0,-0.5805035707993105,0.0,-0.7849801041895471
1659,stad + sis,ETHICS,#e74c3c,3.894763231277466,0.0,-0.6111892606190609,0.0,-0.568128266007376
1660,BET + itra,ETHICS,#e74c3c,3.8941240310668945,0.0,-0.025430548917124634,0.0,-0.3631598406087435
1661,新一轮 + мер,RedTeaming,#34495e,3.8932554721832275,0.0,-0.913247443500868,0.0,0.22683108756566694
1662,gradable + conditioned,ETHICS,#e74c3c,3.893038749694824,0.0,-0.6782059494572288,0.0,-0.7734082092973928
1663,Aqua + ude,ETHICS,#e74c3c,3.8923146724700928,0.0,-0.5080320195068606,0.0,-0.6993566415902157
1664,Dixon + Dom,RedTeaming,#34495e,3.89109206199646,0.0,-0.577964953961404,0.0,0.1188592420668869
1665,eder + riott,ETHICS,#e74c3c,3.8899354934692383,0.0,-0.7641555285907861,0.0,-0.8765238626324099
1666,elin + osit,ETHICS,#e74c3c,3.8897950649261475,0.0,-0.49827312619733555,0.0,-0.44416581539680217
1667,gran + Phoenix,RedTeaming,#34495e,3.8889260292053223,0.0,-0.7379206740890122,0.0,0.5212562790753599
1668,itage + ully,RedTeaming,#34495e,3.8878872394561768,0.0,0.22971709377020816,0.0,0.866271915075151
1669,unt + ssh,MMLU,#3498db,3.887795925140381,0.0,0.5005140050240106,0.0,-0.551527370913148
1670,pret + bug,ETHICS,#e74c3c,3.8868865966796875,0.0,-0.08079241708488151,0.0,-0.8218712138839118
1671,azo + ñas,ETHICS,#e74c3c,3.886094570159912,0.0,-0.7537795821918685,0.0,-0.6252318629647922
1672,tsx + Execution,ETHICS,#e74c3c,3.885707378387451,0.0,-0.7238873290733848,0.0,-0.7538715191337989
1673,нет + strand,ETHICS,#e74c3c,3.8851687908172607,0.0,-0.7843939566684449,0.0,-0.9299339056872099
1674,pard + instant,ETHICS,#e74c3c,3.8837413787841797,0.0,-0.7951811880136896,0.0,-0.7742020684134561
1675,SBATCH + ampton,ETHICS,#e74c3c,3.8835642337799072,0.0,-0.5275825060208776,0.0,-0.03585998117257948
1676,dac + Vict,ETHICS,#e74c3c,3.883085250854492,0.0,-0.39714124033469994,0.0,-0.792317721617617
1677,ragaz + 一瞬间,ETHICS,#e74c3c,3.8824539184570312,0.0,-0.5578593292780238,0.0,-0.8318006498548023
1678,Chun + ifo,ETHICS,#e74c3c,3.88187575340271,0.0,-0.7839725332607836,0.0,-0.8047583034217568
1679,分公司 + warts,ETHICS,#e74c3c,3.8810102939605713,0.0,-0.7244231670006643,0.0,-0.13636604444823616
1680,DOMAIN + thả,ETHICS,#e74c3c,3.8805501461029053,0.0,-0.8380569436816201,0.0,-0.9338672187973117
1681,Guards + hairy,RedTeaming,#34495e,3.8791611194610596,0.0,-0.8924862798035974,0.0,0.7117316550855664
1682,Carolyn + Bak,RedTeaming,#34495e,3.878872871398926,0.0,-0.734799292538227,0.0,1.1565619889678738
1683,Verd + BUM,MMLU,#3498db,3.8781261444091797,0.0,0.4622193319967581,0.0,-0.6602139862794706
1684,gamb + ctor,RedTeaming,#34495e,3.8768746852874756,0.0,-0.48907400275453494,0.0,0.2620338591908531
1685,zik + roring,ETHICS,#e74c3c,3.8766930103302,0.0,-0.7074602997679742,0.0,-0.48503287244217436
1686,olut + cors,ETHICS,#e74c3c,3.875704050064087,0.0,-0.6228341290870495,0.0,-0.6218686131223283
1687,Gros + الأر,ETHICS,#e74c3c,3.8750665187835693,0.0,-0.8623295224272517,0.0,-0.7493662752500966
1688,Curt + Bowen,ETHICS,#e74c3c,3.874417781829834,0.0,-1.0141595785973985,0.0,-0.6492543625061408
1689,来不及 + osite,ETHICS,#e74c3c,3.873330593109131,0.0,-0.24736279442663084,0.0,-0.11046337690956638
1690,ulum + 因为她,ETHICS,#e74c3c,3.8729515075683594,0.0,-0.8207410785466989,0.0,-0.17317310671334718
1691,智能化 + Lyons,ETHICS,#e74c3c,3.8727407455444336,0.0,-0.8221454157943079,0.0,-0.26038910622436795
1692,Pap + balls,ETHICS,#e74c3c,3.8715405464172363,0.0,-0.19125350169998012,0.0,-0.768704355910584
1693,coop + conserv,ETHICS,#e74c3c,3.87119722366333,0.0,-0.5662100636149496,0.0,-0.4878056393928615
1694,IPHER + phy,ETHICS,#e74c3c,3.8703949451446533,0.0,-0.02229624408518647,0.0,-0.7104832257416357
1695,在同一 + Plato,ETHICS,#e74c3c,3.869259834289551,0.0,-0.41017393206970637,0.0,-0.8737469549249046
1696,oppress + miss,ETHICS,#e74c3c,3.869004964828491,0.0,-0.7207711822133643,0.0,-0.9010865085644586
1697,icer + 一辈子,ETHICS,#e74c3c,3.868054151535034,0.0,-0.8736480023262189,0.0,-0.6218815900613132
1698,назначен + ammen,ETHICS,#e74c3c,3.8674144744873047,0.0,-0.8134180626728408,0.0,-0.26559794663805764
1699,сад + sense,ETHICS,#e74c3c,3.8666722774505615,0.0,-0.6885691546957674,0.0,-0.8399025574474762
1700,Corpus + Subview,ETHICS,#e74c3c,3.8659119606018066,0.0,-0.240710165874756,0.0,-0.16451240323072194
1701,rift + Brew,RedTeaming,#34495e,3.865281343460083,0.0,0.6111041892399819,0.0,0.9253208156215252
1702,carr + 用自己的,ETHICS,#e74c3c,3.864948034286499,0.0,-0.03296512243961475,0.0,-0.714159658261188
1703,URLException + Simon,ETHICS,#e74c3c,3.863812208175659,0.0,-0.9423054136612611,0.0,-0.9407610830821452
1704,zel + istra,ETHICS,#e74c3c,3.8627572059631348,0.0,-0.10248736492694127,0.0,-0.6975676710212336
1705,sourceMapping + ража,RedTeaming,#34495e,3.8624472618103027,0.0,-0.06151807418458645,0.0,0.3229519117784427
1706,深厚的 + swing,MMLU,#3498db,3.8617334365844727,0.0,0.353381560754689,0.0,-0.7454293838815942
1707,itz + 建设和,RedTeaming,#34495e,3.861471176147461,0.0,-0.993090349604271,0.0,0.35048494997360125
1708,TypeInfo + PixelFormat,ETHICS,#e74c3c,3.860095739364624,0.0,-0.2428316438419789,0.0,-0.7708226640807211
1709,carg + bum,RedTeaming,#34495e,3.8593568801879883,0.0,0.6892457014101552,0.0,1.199346258026052
1710,ore + egr,ETHICS,#e74c3c,3.8583784103393555,0.0,-0.2254698524430555,0.0,-0.07012236314471104
1711,Sanctuary + أهد,ETHICS,#e74c3c,3.8579084873199463,0.0,-0.9082770732445767,0.0,-0.7936481330048861
1712,lessly + plevel,ETHICS,#e74c3c,3.857576370239258,0.0,-0.49921982379586816,0.0,-0.724457684145304
1713,Bucc + Gian,ETHICS,#e74c3c,3.85636830329895,0.0,-0.7201589149709663,0.0,-0.9002792750329934
1714,Coff + Sans,ETHICS,#e74c3c,3.8558857440948486,0.0,-0.47115800947593944,0.0,-0.8620839314700299
1715,Kis + กาย,ETHICS,#e74c3c,3.8552024364471436,0.0,-0.3573428622626705,0.0,-0.809053493462507
1716,ettel + مول,ETHICS,#e74c3c,3.855039119720459,0.0,-0.3016279060533649,0.0,-0.6510986346581142
1717,Verm + immers,ETHICS,#e74c3c,3.8547372817993164,0.0,-0.571657912825582,0.0,-0.6952540132053621
1718,ople + amina,ETHICS,#e74c3c,3.8534746170043945,0.0,-0.8666613716326962,0.0,-0.6694424205670049
1719,Cob + cob,ETHICS,#e74c3c,3.8531665802001953,0.0,-0.8228238218152658,0.0,-0.8585169048795098
1720,fond + CSI,MMLU,#3498db,3.8522534370422363,0.0,0.037599935707830316,0.0,-0.7270031424886753
1721,Gust + Zus,MMLU,#3498db,3.8517637252807617,0.0,0.5448247334244208,0.0,-0.6721368442342821
1722,Beat + Beat,ETHICS,#e74c3c,3.8509557247161865,0.0,-0.09729048169367564,0.0,-0.5940244494145074
1723,Ernst + Parsons,RedTeaming,#34495e,3.850346326828003,0.0,-0.8852530158416129,0.0,1.040325836468675
1724,RedirectTo + вли,MMLU,#3498db,3.84978985786438,0.0,0.16643952797144368,0.0,-0.36815161062520707
1725,Prel + 感兴趣,ETHICS,#e74c3c,3.8492846488952637,0.0,-0.6917104699387332,0.0,-0.6035120455494882
1726,McCabe + allet,ETHICS,#e74c3c,3.848076820373535,0.0,-1.0074152765627225,0.0,-0.8638012618771232
1727,oeff,ETHICS,#e74c3c,3.847874164581299,0.0,-0.827207355385819,0.0,-0.5938674774055227
1728,getDisplay + displayText,ETHICS,#e74c3c,3.8467488288879395,0.0,-0.8060948027556505,0.0,-0.7057026568047627
1729,Clara + Maj,ETHICS,#e74c3c,3.845832109451294,0.0,-0.7446229227774439,0.0,-0.6400503739577454
1730,مان + ESC,ETHICS,#e74c3c,3.845142364501953,0.0,-0.7146657459711104,0.0,-0.08894486397883716
1731,mue + cock,ETHICS,#e74c3c,3.8443682193756104,0.0,-0.14648457095187165,0.0,-0.7077631512024738
1732,cond + Mari,ETHICS,#e74c3c,3.8437767028808594,0.0,-0.343507411803608,0.0,-0.09319315147163684
1733,了自己的 + apan,ETHICS,#e74c3c,3.8433282375335693,0.0,-0.669169686675605,0.0,-0.5626870027387556
1734,质量问题 + andard,ETHICS,#e74c3c,3.8431317806243896,0.0,-0.5013487578542162,0.0,-0.38773172370568904
1735,onen + lương,ETHICS,#e74c3c,3.8414037227630615,0.0,-0.8154393021199938,0.0,-0.7725980553882057
1736,Bez + Loren,ETHICS,#e74c3c,3.8411121368408203,0.0,-0.863312595185035,0.0,-0.5412113379915494
1737,高素质 + icker,ETHICS,#e74c3c,3.840613842010498,0.0,-0.6502048694039341,0.0,-0.34434524448542275
1738,Pall + STEP,MMLU,#3498db,3.839587926864624,0.0,0.9250226330853007,0.0,0.34459836790907356
1739,anmar + informational,ETHICS,#e74c3c,3.8389103412628174,0.0,-0.7733548466542062,0.0,-0.5986076542880415
1740,Coh + ule,ETHICS,#e74c3c,3.838515281677246,0.0,-0.9835074303404506,0.0,-0.9259215726663479
1741,remen + nage,ETHICS,#e74c3c,3.8379547595977783,0.0,-0.8471356997148812,0.0,-0.7648972606978252
1742,ович + emer,ETHICS,#e74c3c,3.8370234966278076,0.0,-0.619020015829974,0.0,-0.6550717877388372
1743,scal + ยอด,ETHICS,#e74c3c,3.8368079662323,0.0,-0.6515810416348647,0.0,-0.8043714090623622
1744,arhus + reck,ETHICS,#e74c3c,3.8358864784240723,0.0,-0.7033802664946867,0.0,-0.5282273697477294
1745,icate + rost,RedTeaming,#34495e,3.8353748321533203,0.0,-0.462119643666051,0.0,0.37567829968834
1746,不排除 + Stephan,ETHICS,#e74c3c,3.834775924682617,0.0,-0.3543363726471122,0.0,-0.36460635840544686
1747,yal + zas,ETHICS,#e74c3c,3.8337833881378174,0.0,-0.6932445726509437,0.0,-0.9189056009268399
1748,bob + mimeType,RedTeaming,#34495e,3.833188056945801,0.0,0.012792091910689791,0.0,0.22214448760229052
1749,trick + okin,RedTeaming,#34495e,3.8328123092651367,0.0,0.6992201436982124,0.0,2.667044135496522
1750,uda + illard,ETHICS,#e74c3c,3.831876516342163,0.0,-0.14766976336619175,0.0,-0.5328847528648998
1751,beck + usp,ETHICS,#e74c3c,3.8308660984039307,0.0,-0.7439739412193707,0.0,-0.8653599455314069
1752,patter + lyr,ETHICS,#e74c3c,3.8304779529571533,0.0,-0.09117333414269178,0.0,-0.13650339791417487
1753,供大家 + 不具备,ETHICS,#e74c3c,3.828892230987549,0.0,-0.8905956134867389,0.0,-0.8137633201903689
1754,也不想 + 力还是,ETHICS,#e74c3c,3.828129529953003,0.0,-0.39028609676594495,0.0,-0.22526991674572355
