node_id,label,domain,color,weight_importance,Z_Math_Logic,Z_MMLU,Z_TruthfulQA,Z_RedTeaming
530,tame + rut,MMLU,#3498db,4.901020050048828,-0.5241469567127223,0.34043643890891306,-0.12251937078550279,-0.44524931109813104
531,yna + disasters,MMLU,#3498db,4.900876998901367,-0.6094670478248136,-0.006025202247900587,-0.013823591222528242,-0.6029231173348794
532,ctr + Running,MMLU,#3498db,4.900076389312744,-0.6436571657417619,0.5136954456418724,0.39879125479688365,-0.20260095206249504
533,TimeStamp + egin,TruthfulQA,#2ecc71,4.897685527801514,-0.5417376982515635,-0.3573132656746166,-0.05593152799875127,-0.28516273881285953
534,Latitude + mtx,TruthfulQA,#2ecc71,4.896925926208496,-0.6705593370673081,-0.6433702988189051,-0.24471257996358967,-0.5628366646961283
535,纪委书记 + Solo,MMLU,#3498db,4.894516468048096,-0.30876049411089646,0.31445912860042546,-0.036006832775734465,-0.6037114712446267
536,abad + iola,Math_Logic,#e74c3c,4.893932342529297,0.500810153495073,0.26209491576503247,-0.46344421068485736,-0.5682224201408058
537,zik + Redistributions,RedTeaming,#34495e,4.892770290374756,-0.5784343085715842,-0.0693128800105692,0.5512634429844395,1.81100797729902
538,ainen + Toastr,MMLU,#3498db,4.891462802886963,-0.7922505799290028,-0.31693301925571504,-0.5431247776960759,-0.5875020332165185
539,Tail + merc,TruthfulQA,#2ecc71,4.891002178192139,-0.6475994277036695,0.918459330522807,1.2490587578144179,-0.03218554548633976
540,Glas + Sears,TruthfulQA,#2ecc71,4.888845920562744,-0.3350746587713922,-0.31528095879289186,0.32558910042028844,-0.04524423794604669
541,orro + 转载请,RedTeaming,#34495e,4.8871235847473145,0.2823189994502163,0.35435252232081516,0.3303774374492516,0.6250133597255383
542,liest + Booth,RedTeaming,#34495e,4.8865227699279785,-0.5723696113230426,-0.34289082499155954,-0.05028213531049708,0.4498268163133149
543,Ник + pread,Math_Logic,#e74c3c,4.8860673904418945,1.6455310504714806,0.42305567883228506,-0.29560227469387657,0.10709443388212997
544,hamster + IDD,TruthfulQA,#2ecc71,4.884578704833984,-0.5916305836078024,-0.424145691452938,-0.3677873350382455,-0.6609405344685716
545,hart + reck,TruthfulQA,#2ecc71,4.882842540740967,-0.31512562553773815,-0.6999862261894048,-0.3033528132735915,-0.313439323781334
546,bạc + McCart,TruthfulQA,#2ecc71,4.881521701812744,-0.5896320293231258,-0.16047702097943214,0.027331394910238387,-0.667258522048648
547,iable + kea,RedTeaming,#34495e,4.880541801452637,-0.48119557195118196,-0.3598606209938256,-0.25355436229914746,-0.10569145718065551
548,Hutchinson + CallCheck,MMLU,#3498db,4.879585266113281,-0.5681792797908024,-0.07847675961824345,-0.653134351508664,-0.45214012429382155
549,Germ + fic,Math_Logic,#e74c3c,4.877599239349365,1.1682261921264683,0.045532979707157445,-0.3527718934221075,0.7206624731598454
550,McGu + HeaderCode,RedTeaming,#34495e,4.876554012298584,-0.3320847011108828,-0.31091208203343845,-0.38148421559975765,-0.2748576470380322
551,revis + azz,RedTeaming,#34495e,4.874879837036133,0.7883784734603467,1.2620013565245727,0.5953945151262447,1.2659620079140033
552,foot + MEA,TruthfulQA,#2ecc71,4.873813629150391,-0.005117113260525217,-0.08028104187327366,1.102520132917676,-0.5223452338319797
553,rollable + Schl,MMLU,#3498db,4.870756149291992,0.3076471395998211,1.7026745763768831,0.6406087307377949,0.9192369210014696
554,endon + 将持续,MMLU,#3498db,4.870402812957764,-0.0804175026769732,0.003354337736972025,-0.27950995048768096,-0.5287653676720556
555,全覆盖 + mans,Math_Logic,#e74c3c,4.869312763214111,0.9775337222889416,-0.2743452040068306,-0.2919989288750847,-0.40962244123607283
556,Wan + fres,MMLU,#3498db,4.866979122161865,-0.4252516336447463,0.4848400935700246,-0.16957666521781514,0.4035030472510229
557,也知道 + isle,MMLU,#3498db,4.866275310516357,-0.5058936022481991,-0.08383305707673638,-0.5564241117935842,-0.4279361193932574
558,emean + ospace,TruthfulQA,#2ecc71,4.865283489227295,0.1055854356425849,1.7979995575338417,1.8982530903593986,1.0893079639306287
559,erness + Strings,MMLU,#3498db,4.864355564117432,-0.5730204593339709,-0.14515387203774194,-0.40385146659137566,-0.41950055688189175
560,nucleus + wing,RedTeaming,#34495e,4.864047527313232,-0.2883852291433575,0.13996059090255056,-0.019943467955172933,1.0165574563754194
561,アウト + RETURNS,Math_Logic,#e74c3c,4.862779140472412,-0.3328910605307849,-0.46444515338707265,-0.4539872449773977,-0.4582930177279458
562,Dual + вел,MMLU,#3498db,4.862276554107666,-0.4338201698092771,0.9516391334960645,-0.30008884955950627,0.002924520304449081
563,就好了 + Infer,Math_Logic,#e74c3c,4.861162185668945,1.3117678093644327,0.335185350592006,-0.5237670759184837,-0.5961950226178285
564,erties + olini,MMLU,#3498db,4.86001443862915,-0.23075297167439776,0.09646715965986079,0.02011433159712452,-0.5598906123836002
565,izard + arat,RedTeaming,#34495e,4.859399795532227,-0.11194726344434273,-0.17821334110168685,-0.3150032961556347,0.22480768081942315
566,enberg + okit,RedTeaming,#34495e,4.856924533843994,-0.4313158443420779,1.0759808941514077,1.9870486336940363,2.141486455786105
567,religious + nig,TruthfulQA,#2ecc71,4.8553385734558105,-0.3506199147253074,0.6484856535970629,1.3148717191422001,-0.018246167148212717
568,umas + 每天都,MMLU,#3498db,4.853855609893799,-0.42264558697368476,-0.23875050347536542,-0.5008801615225067,-0.3027851052500966
569,полов + orida,RedTeaming,#34495e,4.852917194366455,0.7072812079180192,0.8766333590213718,0.7820690541739697,0.9094779206226882
570,aminer + assis,Math_Logic,#e74c3c,4.8515238761901855,-0.16265296708821217,-0.20265708811622388,-0.23350820316570228,-0.474344416927949
571,ilon + ften,RedTeaming,#34495e,4.8501973152160645,-0.5505239295042856,-0.6234685216647738,-0.09662849313845827,1.1553378932183318
572,McK + regul,TruthfulQA,#2ecc71,4.848845958709717,-0.4857922679940922,-0.49220599655672054,-0.21306990641081433,-0.7229505799561152
573,Mits + ogs,TruthfulQA,#2ecc71,4.847762107849121,-0.21596564785598096,-0.10691876878916291,0.01249019129793,-0.32238955970717287
574,appré + WithOptions,Math_Logic,#e74c3c,4.8466997146606445,-0.18613952606908604,-0.5540703751691723,-0.32420265338552545,-0.33121005137693305
575,REA + okie,MMLU,#3498db,4.845325469970703,0.5181007827067156,2.4022409199214736,1.1690600694486801,0.6837015630418557
576,ISR + Dock,MMLU,#3498db,4.843112468719482,-0.47063776510313987,0.0030465628155707165,-0.1937824616644957,-0.19826609764718653
577,coff + trap,RedTeaming,#34495e,4.842797756195068,0.39907793896747357,1.5060536825769244,1.4204869339929493,1.9957392957051612
578,Animating + olo,Math_Logic,#e74c3c,4.841125965118408,-0.09684318410934653,-0.10506391168916754,-0.16539877855951432,-0.2881017477453021
579,Rosenstein + neh,RedTeaming,#34495e,4.839867115020752,0.39530630388600185,-0.17067035630978444,-0.26854646503223395,1.2048026347502863
580,sill + mand,Math_Logic,#e74c3c,4.839356899261475,2.3394211830082594,-0.3943322650209007,-0.3930690581107873,0.608261811334018
581,金融市场 + sey,Math_Logic,#e74c3c,4.836791515350342,-0.3620558684911498,-0.5882351155050036,-0.44451844924436473,-0.51929618609178
582,rein + cial,TruthfulQA,#2ecc71,4.836050033569336,-0.42375106945127133,-0.4033506023592372,-0.30452987413156474,-0.6011836569694265
583,undra + unger,RedTeaming,#34495e,4.834153175354004,-0.404781285629864,0.24795334092750165,0.5321551825314023,1.0385601615262017
584,太平洋 + Sinn,MMLU,#3498db,4.833489894866943,-0.4140140990826134,0.06908737122218483,-0.23180387879556427,-0.6005256778876981
585,incy + trúc,RedTeaming,#34495e,4.832509994506836,-0.5303475921535933,-0.38246230497283407,-0.39017430201285724,-0.08223029285247509
586,permit + assen,RedTeaming,#34495e,4.831923961639404,-0.22587370921448852,0.9375863206090707,-0.2964035598786465,1.2404324115136494
587,ested + 能满足,TruthfulQA,#2ecc71,4.830674648284912,-0.3895838658069116,-0.10517188960527711,0.3347963941663275,0.015863436969329462
588,ourg + Ellis,Math_Logic,#e74c3c,4.828881740570068,-0.024007177006261725,-0.3154021638762969,-0.13964997473637847,-0.6599274751085571
589,flo + nah,MMLU,#3498db,4.827513694763184,-0.3177298870777233,0.003450360244954366,-0.34383645492319337,-0.669152654054026
590,promin + prom,TruthfulQA,#2ecc71,4.827185153961182,-0.4854963264742817,0.47072463473561815,1.0100941054484653,0.7737556743691248
591,cards + crow,MMLU,#3498db,4.826128959655762,-0.3802817982195872,-0.20403543728522788,-0.4480239723440978,-0.4450723256556792
592,aston + ilet,Math_Logic,#e74c3c,4.825128078460693,-0.2815263550576319,-0.4390950429830102,-0.44949550269537475,-0.49004210442741025
593,Tween + genu,MMLU,#3498db,4.82282829284668,-0.2917458489677988,-0.28373912851868344,-0.34693343378132785,-0.5820360027483947
594,arte + DefaultValue,MMLU,#3498db,4.8218092918396,-0.3673243990603608,0.2583760194620315,-0.46941360167918883,-0.09965946846392143
595,pei + sul,MMLU,#3498db,4.82058572769165,-0.3969960863069632,-0.05359173252662068,-0.3338469738649468,-0.34149399966690286
596,hani + altet,Math_Logic,#e74c3c,4.81967306137085,0.8815473673643557,-0.10697096218258242,0.6585891706442623,-0.5114431445531198
597,TRL + Tre,RedTeaming,#34495e,4.819097518920898,-0.23384553502076058,-0.1726616419247929,-0.3345128225293438,-0.16695633321968759
598,pretty + pek,MMLU,#3498db,4.816007137298584,-0.5986325839312936,0.09601126361642902,-0.45559063036691366,-0.03930768531561999
599,Accessory + osis,MMLU,#3498db,4.814135551452637,-0.6626307577100924,0.505977552817898,-0.20618462123138143,-0.678167085916746
600,orig + häuser,Math_Logic,#e74c3c,4.81394100189209,0.5243046383635889,-0.2722664478686214,-0.2668065323187595,-0.28511277019664316
601,GMEM + Wein,TruthfulQA,#2ecc71,4.811649322509766,-0.433064379036996,-0.11837498346904016,-0.04830344532410131,-0.3536111072150473
602,amp + blackmail,Math_Logic,#e74c3c,4.81107759475708,0.00874243795035647,-0.18873887280787482,-0.23526355329997578,-0.6356278313043623
603,orno + pest,TruthfulQA,#2ecc71,4.810059547424316,0.1280208236077866,0.18133292944130486,0.7116875556003581,0.07940737698581252
604,gis + dend,Math_Logic,#e74c3c,4.808244705200195,0.1488206765796251,-0.23290102940034554,-0.5129565492403569,-0.13185132841674443
605,toHave + Pont,RedTeaming,#34495e,4.807334899902344,-0.6622329760591801,0.12107791523124627,-0.3204987218640874,0.267849933865091
606,SES + ber,RedTeaming,#34495e,4.8056640625,-0.5949419014067828,-0.32896762962407083,-0.5188675419845333,0.15882291838519552
607,发展阶段 + Ram,MMLU,#3498db,4.80523681640625,0.015181348774912425,0.9540962379387731,0.11207906927066447,-0.16099374812601944
608,squirt + anas,RedTeaming,#34495e,4.8043131828308105,-0.484261048856607,-0.22894733982968965,-0.2609906298813372,-0.11425623110115553
609,ernen + ault,Math_Logic,#e74c3c,4.802243232727051,-0.17858595567776245,-0.3665658454037113,-0.48067686040142715,-0.6448641095090332
610,Suk + undes,Math_Logic,#e74c3c,4.801995277404785,0.02264383810001484,-0.5123460560826603,-0.3978758802344155,-0.3486670401709424
611,opsy + Dalton,RedTeaming,#34495e,4.801201343536377,-0.28549205413058865,0.4651824484537812,0.944748684257597,3.220729696515214
612,Miracle + Mim,TruthfulQA,#2ecc71,4.80083703994751,-0.3467161211480652,-0.48795479824227495,-0.23930357035467414,-0.42509158203421243
613,和个人 + ORK,Math_Logic,#e74c3c,4.798161506652832,-0.3989874943443735,-0.47715103880672455,-0.4324870479141917,-0.7234975394486511
614,Louise + Pist,Math_Logic,#e74c3c,4.796825885772705,0.22784854155549325,-0.6800227991375997,-0.12163154860175976,-0.13904874499621672
615,工业园 + حاج,MMLU,#3498db,4.7955145835876465,-0.6386083651401031,0.1278428754045122,-0.09098938141770946,-0.5430634138590903
616,unning + enza,Math_Logic,#e74c3c,4.79454231262207,0.12370877143400744,-0.00022262492360972162,-0.07548615761716883,-0.44560299172358386
617,客户的 + difficolt,Math_Logic,#e74c3c,4.793751239776611,1.4988183243296724,0.1324630801749837,-0.07654700269063076,-0.5632364042980598
618,aju + roit,MMLU,#3498db,4.792191505432129,-0.602800903289703,-0.14805599340798772,-0.4403039633423116,-0.245403429452402
619,cred + ecd,MMLU,#3498db,4.7913899421691895,-0.7034615970884522,-0.15390037456750935,-0.44268565451608743,-0.17712634904308922
620,Fal + Brent,Math_Logic,#e74c3c,4.78879976272583,2.528239031493799,2.1343380536372845,1.6090692367460793,2.31660846680758
621,ledo + Vance,MMLU,#3498db,4.788489818572998,1.134890541133376,1.224624403896237,0.6541583148892602,-0.35618610564570735
622,Editors + Junior,TruthfulQA,#2ecc71,4.787063121795654,-0.5260244738007269,-0.46489179877056686,-0.3605152284725494,-0.5722160369993283
623,Satellite + bum,Math_Logic,#e74c3c,4.785923480987549,2.3759087511276844,0.12573896371959375,-0.026731333862822837,0.526062026583986
624,nim + osis,Math_Logic,#e74c3c,4.784064292907715,2.279639755459009,0.3410495797548908,0.07059190387917352,0.2772182286995187
625,Rico + somew,Math_Logic,#e74c3c,4.782862186431885,-0.019641169256518626,-0.11742346340766918,-0.20632337474546739,-0.16937574744151584
626,iaux + arring,MMLU,#3498db,4.781827449798584,-0.4782060919512789,-0.17601825299638593,-0.5150742505898728,-0.5093224043366484
627,HEME + essler,MMLU,#3498db,4.781145095825195,-0.6344171970148301,0.8356478167284382,0.6245651687163623,-0.5232437216776991
628,impro + Gre,TruthfulQA,#2ecc71,4.780640125274658,0.48076926034240525,0.19024055844020016,0.5710945057275263,-0.4416381782988612
629,cip + xBA,TruthfulQA,#2ecc71,4.779003620147705,-0.4885986469714046,-0.02429244107692825,0.027403014592641828,-0.6726966770042812
630,dden + mined,Math_Logic,#e74c3c,4.777559757232666,0.20798530750621055,-0.09135058527908801,-0.07415269694941218,-0.5236171132542041
631,edar + 广阔的,Math_Logic,#e74c3c,4.776060581207275,1.2263480865307292,0.008873355138602651,-0.014828406302463938,-0.4626299921732614
632,ANS + assin,MMLU,#3498db,4.775122165679932,-0.16115933779273128,0.8187573932182942,0.4663370643089466,-0.6857165327518749
633,工作室 + ras,Math_Logic,#e74c3c,4.774449348449707,3.2653831000700118,0.9300689210040194,0.3500717852591015,0.9560242625779003
634,REAK + FileStream,TruthfulQA,#2ecc71,4.77168607711792,-0.6200296257788186,-0.3616109954997506,-0.25869888004199076,-0.33174874966273
635,odic + cycle,TruthfulQA,#2ecc71,4.770839214324951,-0.6242718480383869,-0.05487070114231358,0.4115026753693269,-0.05190253512385248
636,WRAPPER + 自然而,Math_Logic,#e74c3c,4.770163536071777,1.253868541944646,-0.23691861767418607,-0.35453907667587503,-0.47775998534737024
637,irut + volumes,MMLU,#3498db,4.768617153167725,-0.6264502919748178,-0.3516838822750003,-0.5192424408811894,-0.5732992383381251
638,hart + ATALOG,TruthfulQA,#2ecc71,4.768091201782227,-0.5371702072204942,0.032497551098664125,0.15439524448339983,-0.600167780091529
639,Earn + kip,Math_Logic,#e74c3c,4.765964508056641,0.4621140331775349,-0.06805017655058386,-0.27227776991664904,-0.2106625934218517
640,ehr + mic,TruthfulQA,#2ecc71,4.764942646026611,-0.6095826081976274,-0.4401329596220736,-0.1702646952255553,-0.4660543840126367
641,ster + Tar,MMLU,#3498db,4.763474941253662,-0.697347521749916,-0.10631547987986656,-0.506113283705839,-0.45950175550986266
642,coaster + draft,MMLU,#3498db,4.762977600097656,-0.09582116406518554,0.07206244049499219,-0.1833759917335265,-0.3715194384255398
643,Cobra + survival,RedTeaming,#34495e,4.760610103607178,-0.5571558111071285,-0.5534966826824044,-0.2990683518368883,0.40165807636970385
644,Spiral + Slf,MMLU,#3498db,4.760283470153809,-0.6692771802359014,-0.3663961905265074,-0.5908317678263547,-0.6441233050871636
645,Flash + 成绩单,MMLU,#3498db,4.758876800537109,-0.23324565845004647,1.172117571077589,0.30206223008945104,-0.42295992401922816
646,abort + xfd,TruthfulQA,#2ecc71,4.757714748382568,-0.7358979109672181,-0.2845894226416002,0.07771439894346044,-0.7355926396791056
647,珠三角 + 第一届,RedTeaming,#34495e,4.7552103996276855,-0.5033805436875671,-0.3907442106989944,-0.6572215358331337,0.2699058479034802
648,真实性 + disag,RedTeaming,#34495e,4.754493236541748,-0.5373036925257989,-0.17211347111914643,-0.13108919686876905,0.6664123808960473
649,kiss + mage,Math_Logic,#e74c3c,4.753852367401123,-0.18408508598894985,-0.34267089754566404,-0.41332386143591837,-0.6129000704746921
650,catch + Young,RedTeaming,#34495e,4.75346565246582,-0.38555044683541567,-0.3202740693544842,-0.4721298125039174,1.4094214588778637
651,SEG + Char,RedTeaming,#34495e,4.752194881439209,-0.43470009145296695,-0.32590572336893164,-0.37838261390785627,0.316569791297229
652,otor + ago,Math_Logic,#e74c3c,4.751229763031006,0.06036322602194875,-0.3008302983629485,-0.5267836113156363,-0.5642469066642857
653,zos + direction,Math_Logic,#e74c3c,4.749760627746582,0.5810329622869804,-0.23538601167030782,0.40172261810869725,0.2898786227634123
654,Appro + rese,RedTeaming,#34495e,4.74920129776001,-0.41266872671888555,-0.510937721407405,-0.3599146104293704,0.7457174922952977
655,Lim + lim,RedTeaming,#34495e,4.748507499694824,-0.5955576829211437,-0.3696935686745129,-0.3866826331991129,0.7754869221296998
656,spoken + ardi,Math_Logic,#e74c3c,4.747281551361084,0.5047777475193729,-0.3173974066348487,-0.08646491631909348,-0.463586685386421
657,满满的 + amo,TruthfulQA,#2ecc71,4.7460103034973145,0.02358949416858807,-0.4876210984249565,0.6077530825814711,-0.4553857408605218
658,Paste + Bon,MMLU,#3498db,4.745004653930664,-0.4558924196251641,-0.28779669625367194,-0.3157804679474322,-0.7052586890825957
659,bum + Dive,RedTeaming,#34495e,4.743624210357666,-0.02253822050321822,-0.6233183672621219,-0.10596638001635827,0.2153066559559393
660,orig + ordes,RedTeaming,#34495e,4.742383003234863,0.40461359685473025,0.16153728126735098,0.1272871579381567,1.0205669769952668
661,Ups + Husband,MMLU,#3498db,4.741999626159668,-0.583292212164487,-0.08882411600573406,-0.6038968888489479,-0.5811904922926119
662,stown + rais,Math_Logic,#e74c3c,4.741750240325928,0.28119492267656865,-0.24505623647912383,-0.200669318636939,-0.09141986268656063
663,Burton + dale,Math_Logic,#e74c3c,4.741096019744873,1.8241370888564927,1.0040322578841914,0.4757102326210135,-0.15082995004303903
664,绿色环保,Math_Logic,#e74c3c,4.739678859710693,0.8252647471199671,0.3376540788605441,0.7557563544218737,-0.11404085902489364
665,bib + Gibson,TruthfulQA,#2ecc71,4.73783016204834,0.8544751093907409,1.0842532674211338,1.4532985228436233,-0.42165663988813235
666,rame + prohib,MMLU,#3498db,4.736152648925781,-0.6992834321535859,-0.09374017177136318,-0.5182312688571167,-0.18128253853272647
667,raw + 消防安全,MMLU,#3498db,4.734439373016357,-0.15273844341197199,-0.007760180324034774,-0.07782609931340806,-0.13581638536305876
668,Fin + Fin,RedTeaming,#34495e,4.733880996704102,-0.5056651164446649,-0.3571810212332775,-0.41132417309249064,-0.012567525755870007
669,Tomb + ardin,Math_Logic,#e74c3c,4.7329325675964355,0.18698864589736613,-0.34508174247346884,-0.4253938655612973,-0.6019855747840747
670,lemn + sho,TruthfulQA,#2ecc71,4.731882095336914,-0.4293009826392237,-0.28362689496848553,-0.14808697541554536,-0.6472375845418289
671,dur + COMP,MMLU,#3498db,4.729778289794922,-0.6908552370856714,-0.1054723539885391,-0.6616159039309982,-0.3852435647864169
672,uma + обор,RedTeaming,#34495e,4.72891902923584,-0.03247770152313951,-0.07667272422581864,-0.4006247247612608,0.04677259050365947
673,个交易 + Fog,Math_Logic,#e74c3c,4.727565765380859,0.20443436317465827,0.11260636834931582,-0.3011311710781198,-0.680485194402694
674,Kushner + 的最后一,Math_Logic,#e74c3c,4.7266950607299805,-0.21129272273924818,-0.26164064585078717,-0.3977665791646544,-0.5306644935683955
675,Mos + MOS,MMLU,#3498db,4.72556734085083,0.42538650329850297,0.9563981542093326,0.058707867030083766,0.40757564156827314
676,Gord + 不影响,RedTeaming,#34495e,4.7247138023376465,-0.5708462242902054,-0.20215872014457775,0.020087430387967762,0.16122009057007383
677,ridge + bart,MMLU,#3498db,4.723703384399414,-0.2780087623898698,1.8557210114539362,1.7303074571991885,0.6032541596198785
678,Fav + cha,RedTeaming,#34495e,4.7230024337768555,0.05449735086058492,-0.03165025807993482,-0.1541397851045822,0.7534749192216712
679,现代农业 + verte,Math_Logic,#e74c3c,4.721426963806152,0.9639292045593104,-0.28647901603814063,0.07818100626205066,0.43139931000177695
680,Kay + sgi,MMLU,#3498db,4.720142841339111,-0.5467373634492269,-0.375715302923464,-0.5639336960128282,-0.4483435112447419
681,liqu + yny,TruthfulQA,#2ecc71,4.718949317932129,-0.42176100707562914,-0.6318623791339564,-0.37491087887957536,-0.49708042044057577
682,ppy + tant,Math_Logic,#e74c3c,4.718412399291992,-0.06569993189901327,-0.8846107788112122,-0.5802523391346418,-0.5374277795488056
683,讲故事 + inh,Math_Logic,#e74c3c,4.716944694519043,0.2336897302434057,-0.45250116163415927,-0.2883832299884718,-0.5976812953157187
684,xfc + pet,MMLU,#3498db,4.715432167053223,-0.6221068092367893,-0.18760384915639533,-0.5012567634350314,-0.630808644541104
685,Lux + Lux,Math_Logic,#e74c3c,4.713037014007568,1.4763779568302178,-0.33613702319707656,-0.42281038889986783,-0.6329897170106676
686,ADM + akeup,RedTeaming,#34495e,4.712648391723633,-0.6301981453602447,-0.5675419896978118,-0.5671580749785761,-0.528151087622779
687,urette + odash,Math_Logic,#e74c3c,4.711645603179932,1.2321330890445437,0.21029872902711097,-0.38917710188676896,-0.3286631028924466
688,pins + Ble,MMLU,#3498db,4.710974216461182,-0.612073628991488,0.04778164824288271,-0.38641400625887856,-0.5905764085168188
689,vers + iran,Math_Logic,#e74c3c,4.708835601806641,-0.33226739683749046,-0.4276039125449011,-0.37371458866098817,-0.612907757525661
690,oming + otics,MMLU,#3498db,4.708432197570801,-0.5030786592503806,-0.12520420743335464,-0.45306784127308836,-0.8311887860818393
691,chwitz + gow,TruthfulQA,#2ecc71,4.707225799560547,-0.5620497018598198,-0.3527751319586085,-0.21238304336789274,-0.6101657558190995
692,atica + Chr,TruthfulQA,#2ecc71,4.706559658050537,-0.44163899117936756,-0.4355548645032164,-0.14637925008339986,-0.27728144180247705
693,sut + vacuum,Math_Logic,#e74c3c,4.706090927124023,0.2914962903175484,-0.02847559519263739,0.2299949129995002,-0.5929435444639184
694,odor + bang,Math_Logic,#e74c3c,4.703948497772217,0.245971656618046,-0.4461745973895072,-0.20354363257162578,-0.18477344462782488
695,ANGLES + nors,Math_Logic,#e74c3c,4.703290939331055,0.2931712122946374,-0.07576076915506551,-0.18403183348729685,-0.49163753337272637
696,wives + InRange,RedTeaming,#34495e,4.701961994171143,-0.6325237239330689,0.7957272412102122,0.5383460908601914,1.176019038366024
697,ansk + unda,RedTeaming,#34495e,4.701068878173828,-0.5353695632373959,-0.44426723248573124,0.06541286023524015,0.5119844067516102
698,nors + nar,Math_Logic,#e74c3c,4.699265956878662,0.6661150441417254,-0.30419444521818895,-0.5712623815721746,-0.6370283045572714
699,ias + opp,MMLU,#3498db,4.698300838470459,-0.2921755620848465,-0.17750488148208968,-0.43378370249704584,-0.3079736824438592
700,不断增强 + otto,MMLU,#3498db,4.696167945861816,-0.6891978897287891,-0.15841123724607478,-0.1833208749340263,-0.692203676944239
701,wares + cono,MMLU,#3498db,4.695277214050293,-0.6145768552377325,0.05406754614358839,-0.3236908128751628,-0.44395204674816224
702,azzi + Pron,RedTeaming,#34495e,4.694533348083496,-0.6318329558548803,-0.2503065061362405,-0.18443297890512808,0.21635734947772217
703,erp + ISC,RedTeaming,#34495e,4.692953586578369,-0.4575337569631057,-0.10360819047320796,-0.48000986345041474,0.13403115212571687
704,conver + Noticed,RedTeaming,#34495e,4.692752838134766,-0.6000783586690395,-0.605108586378614,-0.44579261582734464,-0.034498357253192516
705,BASIS + GenerationStrategy,RedTeaming,#34495e,4.691517353057861,-0.45950785929023563,-0.08764332347297238,0.13272829196354047,0.8346504390558378
706,NSE + ICC,MMLU,#3498db,4.691331386566162,-0.6525560554561084,0.8120893881317266,0.8112908877058231,-0.6072403079587061
707,imar + Dos,TruthfulQA,#2ecc71,4.689113140106201,0.0961776958251835,0.8371794699141026,3.0458798090959744,0.6082890006972296
708,Verdana + CSA,MMLU,#3498db,4.687707901000977,0.8160943644831458,0.9465974982857676,-0.3573180465210697,0.5127178080679617
709,MBER + Holder,TruthfulQA,#2ecc71,4.687146186828613,-0.5520803070095939,-0.3927233174731388,0.7861582436052154,0.025619724089716123
710,iten + Whitney,MMLU,#3498db,4.685018539428711,-0.47594567026245843,-0.19964933956438466,-0.3682283672403714,-0.5728848075696144
711,Sach + 次会议,TruthfulQA,#2ecc71,4.6847052574157715,-0.5581953136026152,-0.5077023247233524,-0.4266824801548672,-0.5627525878790338
712,TEE + ATUS,MMLU,#3498db,4.683993339538574,-0.6230766059835988,-0.3067513640779206,-0.5043969216423393,-0.4193081381232321
713,imet + 低成本,RedTeaming,#34495e,4.682258129119873,-0.23244693973474517,0.4419667014514883,-0.3833433670477414,0.6338542722896668
714,ulous + Hind,Math_Logic,#e74c3c,4.681516170501709,0.14461526957606605,-0.2906196570364818,-0.5227007510596924,-0.5016258738406448
715,unfavor + riv,Math_Logic,#e74c3c,4.6804938316345215,0.13048155599191888,-0.4573991785902171,-0.4913936245737188,-0.7172878542317024
716,tep + omi,RedTeaming,#34495e,4.6800994873046875,-0.1815903052543755,0.0008640301136530846,0.15840424176365414,0.8305401441605869
717,aby + ABS,RedTeaming,#34495e,4.679161548614502,-0.493096074706132,-0.3092550703849975,-0.6764187474130314,-0.05230667796716416
718,cit + توج,RedTeaming,#34495e,4.67840576171875,1.637198312961906,0.14822844976308597,0.8761189649295188,2.710375482116278
719,Emblem + duct,Math_Logic,#e74c3c,4.677161693572998,-0.11022452067282469,-0.22641933592130412,-0.305636105929335,-0.6282126694139252
720,fillType + haus,TruthfulQA,#2ecc71,4.67638635635376,-0.4027739537770998,-0.36368567895494275,-0.27645523829118884,-0.6487950706188366
721,appendTo + Mich,Math_Logic,#e74c3c,4.675593852996826,0.14025186256047215,-0.615676803145795,-0.315801377510131,-0.3397876919589172
722,Ether + voy,MMLU,#3498db,4.67525577545166,-0.1501911358878572,0.366066239388109,-0.4092839681141618,-0.0009176070095013339
723,Coul + steep,TruthfulQA,#2ecc71,4.672684192657471,-0.6509979154843801,-0.3308613454333641,0.4326720775707819,0.08560589312407023
724,gebn + Ink,RedTeaming,#34495e,4.671752452850342,-0.6172743298686687,-0.2484461729825934,-0.40119110237070404,-0.1445942189259765
725,CTX + peri,RedTeaming,#34495e,4.669792652130127,-0.7522983417806671,-0.03318562456337305,-0.3299630489720127,0.1194448296830564
726,esco + affen,TruthfulQA,#2ecc71,4.669468879699707,-0.6719455674948402,-0.6390623185010361,-0.4004894260792416,-0.7896542687823274
727,ernaut + Affiliate,RedTeaming,#34495e,4.6688737869262695,0.0023954213674339934,-0.6993449983026113,0.08623602987044807,0.5856789838761889
728,ismatic + odian,Math_Logic,#e74c3c,4.66797399520874,-0.14596982649596968,-0.42696669706314244,-0.38476109147585397,-0.45586671652724775
729,Pes + ighth,RedTeaming,#34495e,4.667086601257324,-0.191641147733385,-0.28578859472085916,-0.4281821461490956,0.7901002447959852
730,eros + Bark,TruthfulQA,#2ecc71,4.665475845336914,-0.5012379295002888,-0.31736370496883426,-0.06872550113530736,-0.5447284816308575
731,了一场 + 大规模,Math_Logic,#e74c3c,4.664133071899414,0.9820584685485235,0.014934587628676018,-0.1992614270929766,-0.4981693140353879
